,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund
5243,001869.OF,招商制造业混合A,王景,王景(20151202-至今),否,混合型基金,灵活配置型基金,903499827.01,7.8328767123288,,90.625799845631
5258,001897.OF,九泰久盛量化先锋混合A,孟亚强,王玥晰(20151110-20170731) 孟亚强(20160607-至今),否,混合型基金,灵活配置型基金,37341687.95,7.8931506849315,,93.82243559787
5268,001910.OF,泰康新机遇混合,"任慧娟,桂跃强,陆建巍",桂跃强(20151208-至今) 蒋利娟(20151208-20161227) 任慧娟(20160509-至今) 金宏伟(20170828-20230207) 陆建巍(20230602-至今),否,混合型基金,灵活配置型基金,1624380964.59,7.8164383561644,,88.168656512267
5271,001924.OF,华夏国企改革混合,郑晓辉,郑晓辉(20151125-至今),否,混合型基金,灵活配置型基金,209420138.37,7.8520547945205,,89.028331220274
5272,001927.OF,华夏消费升级混合A,黄文倩,黄文倩(20160203-至今),否,混合型基金,灵活配置型基金,696961391.46,7.6602739726027,,82.1691848165
5274,001933.OF,华商新兴活力混合,高兵,何奇峰(20160225-20180712) 翟金林(20170731-20190829) 高兵(20190809-至今),否,混合型基金,灵活配置型基金,1063959716.65,7.6,,92.773383098367
5278,001951.OF,金鹰改革红利混合,韩广哲,王喆(20151202-20180707) 于利强(20151202-20180830) 李博(20180822-20190509) 倪超(20190413-20210528) 韩广哲(20190717-至今),否,混合型基金,灵活配置型基金,1931131840.54,7.8328767123288,,85.837248994169
5279,001955.OF,中欧养老混合A,许文星,袁争光(20160513-20170616) 王健(20161103-20230217) 孔晓语(20170621-20180709) 许文星(20180416-至今),否,混合型基金,偏股混合型基金,4361666053.68,7.386301369863,,91.993530972471
5289,001985.OF,富国低碳新经济混合A,杨栋,杨栋(20151218-至今),否,混合型基金,偏股混合型基金,1413246640.86,7.7890410958904,,93.320881645667
5290,001986.OF,前海开源人工智能主题混合,"魏淳,曲扬",曲扬(20160504-至今) 魏淳(20210316-至今),否,混合型基金,灵活配置型基金,797763424.11,7.4109589041096,,93.160522572106
5291,001990.OF,中欧数据挖掘混合A,曲径,曲径(20160113-至今),否,混合型基金,灵活配置型基金,267933108.33,7.7178082191781,,83.46086927195
5357,002124.OF,广发新兴产业精选混合A,李巍,王小松(20160129-20190626) 李巍(20160129-至今),否,混合型基金,灵活配置型基金,1398202574.35,7.6739726027397,,92.820529445416
5391,002181.OF,华安大安全主题混合A,舒灏,苏圻涵(20170823-20190830) 廖发达(20170823-20190426) 舒灏(20181203-至今),否,混合型基金,灵活配置型基金,138541406.67,6.1068493150685,,90.691347954813
5403,002214.OF,中海沪港深价值优选灵活配置混合,"姚炜,陈玮",姚晨曦(20160428-20210730) 林翠萍(20160428-20190518) 陈玮(20190719-至今) 姚炜(20210730-至今),否,混合型基金,灵活配置型基金,44506068.4,7.427397260274,,89.992297859318
5415,002249.OF,招商境远灵活配置混合,"郭锐,文仲阳",王景(20151215-20190829) 康晶(20151215-20180302) 郭锐(20160302-至今) 文仲阳(20200520-至今),否,混合型基金,灵活配置型基金,142056256.83,7.7972602739726,,88.201679972423
5420,002259.OF,鹏华健康环保混合,蒋鑫,梁浩(20160120-20170318) 郑川江(20160120-20170318) 蒋鑫(20160624-至今),否,混合型基金,灵活配置型基金,155448173.87,7.6986301369863,,77.771855204361
5450,002340.OF,富国价值优势混合,孙彬,王海军(20160408-20190617) 孙彬(20190523-至今),否,混合型基金,偏股混合型基金,4071064268.19,7.4821917808219,,93.583376581865
5510,002545.OF,东方岳灵活配置混合,盛泽,姚航(20160922-20180124) 邱义鹏(20160922-20170119) 张玉坤(20161227-20190102) 刘志刚(20170724-20180912) 盛泽(20180912-至今),否,混合型基金,灵活配置型基金,239795566.82,7.0246575342466,,93.534359840089
5516,002562.OF,泓德泓益量化混合,苏昌景,郭堃(20160426-20170606) 苏昌景(20160429-至今),否,混合型基金,偏股混合型基金,210650300.84,7.4328767123288,,93.337416351159
5529,002593.OF,富国美丽中国混合A,张啸伟,张啸伟(20160519-至今),否,混合型基金,偏股混合型基金,1688118834.81,7.3698630136986,,83.669066958434
5543,002624.OF,广发优企精选混合A,程琨,傅友兴(20160804-20200713) 程琨(20190507-至今),否,混合型基金,灵活配置型基金,1829315591.56,7.158904109589,,94.892239236069
5552,002653.OF,泰康沪港深精选混合,黄成扬,彭一博(20160606-20171122) 刘伟(20170504-20220823) 黄成扬(20171121-至今),否,混合型基金,灵活配置型基金,594286232.51,7.3205479452055,,87.73671891368
5567,002685.OF,中欧丰泓沪港深灵活配置混合A,"罗佳明,沈悦",曹名长(20161108-20210210) 卢博森(20161230-20200731) 曲径(20171117-20190702) 罗佳明(20190702-至今) 沈悦(20200731-至今),否,混合型基金,灵活配置型基金,4398432136.37,6.8958904109589,,94.225679327557
5571,002692.OF,富国创新科技混合A,李元博,李元博(20160616-至今),否,混合型基金,偏股混合型基金,2952692788.98,7.2931506849315,,92.259153252282
5573,002707.OF,大摩科技领先混合A,雷志勇,司巍(20171213-20181225) 徐达(20171221-20190917) 雷志勇(20190420-至今),否,混合型基金,灵活配置型基金,94746914.85,5.8,,91.876512875223
5574,002708.OF,大摩健康产业混合A,王大鹏,王大鹏(20160630-至今),否,混合型基金,偏股混合型基金,2215668690.86,7.2547945205479,,92.981217104394
5598,002803.OF,东方红沪港深混合,秦绪文,林鹏(20160711-20200516) 刚登峰(20180420-20210421) 秦绪文(20180420-至今) 周杨(20201106-20220603),否,混合型基金,灵活配置型基金,2748826556.63,7.2246575342466,,91.188098230288
5600,002808.OF,泓德优势领航混合,王克玉,王克玉(20161221-至今),否,混合型基金,灵活配置型基金,2987671630.66,6.7780821917808,,92.105417705898
5606,002837.OF,华夏网购精选混合A,张弘弢,郑煜(20161102-20180117) 张弘弢(20161102-至今) 陈国峰(20220926-20231116),否,混合型基金,灵活配置型基金,29454191.05,6.9123287671233,,94.321277965741
5621,002910.OF,易方达供给改革混合,杨宗昌,陈皓(20170125-20181225) 常远(20170125-20181225) 兰传杰(20181225-20200822) 杨宗昌(20190423-至今),否,混合型基金,灵活配置型基金,9106931128.57,6.6821917808219,,85.895118927931
5627,002939.OF,广发创新升级混合,"吴远怡,刘格菘",王颂(20160824-20171109) 刘格菘(20170705-至今) 费逸(20200302-20210513) 吴远怡(20200930-至今),否,混合型基金,灵活配置型基金,5127792227.01,7.1041095890411,,92.660641268817
5630,002955.OF,融通新趋势灵活配置混合,何天翔,何天翔(20160817-至今) 章椹元(20180310-20190430),否,混合型基金,灵活配置型基金,34542343.7,7.1232876712329,,87.968506115003
5633,002983.OF,长信国防军工量化混合A,宋海岸,左金保(20170105-20181130) 宋海岸(20180212-至今),否,混合型基金,灵活配置型基金,653867365.0,6.7369863013699,,94.151065394153
5647,003095.OF,中欧医疗健康混合A,葛兰,葛兰(20160929-至今),否,混合型基金,偏股混合型基金,24195116147.53,7.0054794520548,,87.767345074518
5660,003131.OF,国寿安保强国智造灵活配置混合,李捷,张琦(20160927-20171107) 李捷(20160927-至今),否,混合型基金,灵活配置型基金,86471582.1,7.0109589041096,,92.646858198284
5683,003241.OF,创金合信量化发现混合A,"董梁,李添峰",程志田(20160927-20190705) 董梁(20190705-至今) 李添峰(20211116-至今),否,混合型基金,灵活配置型基金,30313602.62,7.0109589041096,,91.816699025125
5685,003243.OF,摩根中国世纪混合人民币份额,王丽军,征茂平(20161111-20220114) 王丽军(20161111-至今),否,QDII基金,QDII混合型基金,101166504.72,6.8876712328767,,91.444634126725
5686,003244.OF,摩根中国世纪混合美元现钞,王丽军,征茂平(20161111-20220114) 王丽军(20161111-至今),否,QDII基金,QDII混合型基金,101166504.72,6.8876712328767,,91.444634126725
5687,003245.OF,摩根中国世纪混合美元现汇,王丽军,征茂平(20161111-20220114) 王丽军(20161111-至今),否,QDII基金,QDII混合型基金,101166504.72,6.8876712328767,,91.444634126725
5693,003293.OF,易方达科瑞灵活配置混合,杨嘉文,郑希(20170103-20171227) 常远(20170103-20171227) 杨嘉文(20171227-至今),否,混合型基金,灵活配置型基金,3195585095.86,6.7424657534247,,91.788053875017
5707,003378.OF,泰康策略优选混合,宋仁杰,桂跃强(20161128-20200922) 任慧娟(20161221-20190508) 金宏伟(20170828-20190509) 经惠云(20171225-20200106) 宋仁杰(20190916-至今),否,混合型基金,灵活配置型基金,1352314667.58,6.841095890411,,79.884535671214
5714,003413.OF,华泰柏瑞新经济沪港深混合A,何琦,黄明仁(20161125-20200113) 何琦(20170710-至今),否,混合型基金,灵活配置型基金,123773112.72,6.8493150684932,,94.42443178767
5739,003580.OF,泰康沪港深价值优选混合,黄成扬,彭一博(20161228-20171205) 刘伟(20170504-20220823) 黄成扬(20171121-至今),否,混合型基金,灵活配置型基金,115130668.39,6.758904109589,,86.987814229261
5763,003713.OF,英大睿盛A,张媛,袁忠伟(20161130-20190311) 管瑞龙(20170217-20191120) 张媛(20180123-至今) 汤戈(20210806-20230331),否,混合型基金,灵活配置型基金,228327795.6,6.8356164383562,,92.694855299188
5765,003715.OF,宝盈消费主题混合,杨思亮,段鹏程(20170104-20181124) 杨思亮(20181025-至今),否,混合型基金,灵活配置型基金,351485377.4,6.7397260273973,,67.061780138225
5769,003751.OF,万家瑞隆A,刘洋,高翰昆(20161130-20180315) 李文宾(20170816-20180918) 刘洋(20180918-至今),否,混合型基金,偏股混合型基金,678127571.84,6.8356164383562,,92.770940151885
5805,003940.OF,银华盛世精选灵活配置混合发起式A,"张萍,李晓星",李晓星(20161222-至今) 张萍(20181106-至今),否,混合型基金,灵活配置型基金,3234196740.03,6.7753424657534,,89.169755608414
5854,004183.OF,富国产业升级混合A,章旭峰,章旭峰(20170609-至今),否,混合型基金,偏股混合型基金,133873374.95,6.3123287671233,,89.482615159442
5876,004249.OF,安信中国制造混合,张明,陈一峰(20170316-20210125) 张明(20170505-至今) 谭珏娜(20171206-20191105),否,混合型基金,灵活配置型基金,61458986.4,6.5452054794521,,89.066996295272
5882,004263.OF,华安沪港深机会灵活配置混合,"盛骅,陆秋渊",苏圻涵(20170510-20180903) 陆秋渊(20170630-至今) 盛骅(20180214-至今),否,混合型基金,灵活配置型基金,628974763.65,6.3945205479452,,93.980489275867
5906,004351.OF,汇丰晋信珠三角区域发展混合,吴培文,吴培文(20170602-至今),否,混合型基金,偏股混合型基金,140659253.35,6.3315068493151,,94.346854749603
5913,004374.OF,华泰保兴吉年丰A,尚烁徽,尚烁徽(20170324-至今) 傅奕翔(20170324-20180620),否,混合型基金,偏股混合型基金,772197942.36,6.5232876712329,,88.434006887513
5917,004393.OF,安信企业价值优选混合,张明,陈一峰(20170329-20190103) 张明(20170505-至今) 谭珏娜(20171206-20191105),否,混合型基金,偏股混合型基金,55992459.08,6.5095890410959,,91.972268259235
5918,004394.OF,华泰柏瑞量化创优混合,"田汉卿,笪篁",田汉卿(20170512-至今) 笪篁(20200511-至今),否,混合型基金,灵活配置型基金,73494527.54,6.3890410958904,,94.465599662796
5938,004477.OF,嘉实沪港深回报混合,王丹,张金涛(20170329-20220426) 谭丽(20170621-20190110) 张丹华(20171230-20190110) 刘岚(20190110-20200721) 王丹(20190110-至今),否,混合型基金,偏股混合型基金,694576727.23,6.5095890410959,,85.661552955111
5943,004505.OF,博时新兴消费主题混合A,"王诗瑶,曾鹏",王俊(20170605-20210120) 王诗瑶(20170605-至今) 曾鹏(20210120-至今),否,混合型基金,偏股混合型基金,410478933.32,6.3232876712329,,88.159751715019
5961,004641.OF,万家量化睿选A,乔亮,卞勇(20170804-20181109) 陈旭(20180816-20190919) 乔亮(20190821-至今),否,混合型基金,灵活配置型基金,650570114.02,6.158904109589,,88.683336392774
5965,004666.OF,长城久嘉创新成长混合A,尤国梁,乔春(20170705-20170818) 蒋劲刚(20170705-20190222) 杨建华(20170818-20190222) 龙宇飞(20171018-20220708) 尤国梁(20191024-至今),否,混合型基金,灵活配置型基金,1900716595.67,6.241095890411,,93.774460515031
5978,004702.OF,南方金融主题灵活配置混合A,"黄春逢,金岚枫",吴剑毅(20170803-20190125) 黄春逢(20170818-至今) 金岚枫(20210521-至今),否,混合型基金,灵活配置型基金,1542580669.34,6.1616438356164,,90.549263397707
6029,004868.OF,交银股息优化混合,韩威俊,韩威俊(20170825-至今),否,混合型基金,偏股混合型基金,1485417690.11,6.1013698630137,,94.220604957677
6030,004871.OF,中银金融地产混合A,刘腾,刘腾(20170928-至今),否,混合型基金,偏股混合型基金,135532957.6,6.0082191780822,,91.583725893699
6031,004877.OF,添富全球医疗混合(QDII)人民币,刘江,刘江(20170816-至今),否,QDII基金,QDII混合型基金,351485778.16,6.1260273972603,,78.611106258642
6032,004878.OF,添富全球医疗混合(QDII)美元现汇,刘江,刘江(20170816-至今),否,QDII基金,QDII混合型基金,103576400.45,6.1260273972603,,78.611106258642
6033,004879.OF,添富全球医疗混合(QDII)美元现钞,刘江,刘江(20170816-至今),否,QDII基金,QDII混合型基金,103576400.45,6.1260273972603,,78.611106258642
6034,004881.OF,中银量化价值混合A,赵志华,赵志华(20171124-至今),否,混合型基金,偏股混合型基金,186627532.43,5.8520547945205,,90.9786085787
6058,004958.OF,圆信永丰优享生活,范妍,范妍(20170830-至今) 李家亮(20170830-20170906) 肖世源(20170914-20200306),否,混合型基金,灵活配置型基金,2903522304.71,6.0876712328767,,85.811574311252
6075,005028.OF,鹏华研究精选混合,王海青,梁浩(20171009-20230818) 王海青(20180203-至今),否,混合型基金,灵活配置型基金,860396129.67,5.9780821917808,,91.964222153519
6087,005075.OF,富国研究量化精选混合A,于鹏,于鹏(20171124-至今),否,混合型基金,偏股混合型基金,257167693.71,5.8520547945205,,88.482550156085
6097,005094.OF,万家臻选混合,莫海波,莫海波(20171220-至今),否,混合型基金,偏股混合型基金,1530962766.53,5.7808219178082,,93.954698565284
6106,005119.OF,银华智荟内在价值灵活配置混合发起式A,方建,周思聪(20170928-20181023) 方建(20180620-至今),否,混合型基金,灵活配置型基金,335228406.52,6.0082191780822,,94.738742817451
6114,005142.OF,国联沪港深大消费主题A,"冯琪,陈荔",解静(20171116-20190821) 付世伟(20171116-20191203) 甘传琦(20180209-20200901) 冯琪(20191129-至今) 陈荔(20200901-至今),否,混合型基金,灵活配置型基金,19930378.95,5.8739726027397,,86.462302737234
6139,005241.OF,中欧时代智慧混合A,成雨轩,周应波(20180125-20200812) 成雨轩(20190601-至今),否,混合型基金,偏股混合型基金,589175741.09,5.6821917808219,,92.123868265836
6141,005244.OF,国泰聚优价值灵活配置混合A,程洲,程洲(20171115-至今),否,混合型基金,灵活配置型基金,382327412.1,5.8767123287671,,90.738612844421
6143,005250.OF,银华估值优势混合,程桯,李晓星(20171103-20200902) 倪明(20171103-20200908) 胡晓晖(20180524-20200922) 张萍(20181106-20200902) 程桯(20190327-至今),否,混合型基金,偏股混合型基金,143759590.98,5.9095890410959,,92.070641574387
6147,005258.OF,景顺长城量化平衡混合A,"徐喻军,黎海威",黎海威(20171227-至今) 徐喻军(20171227-至今),否,混合型基金,灵活配置型基金,68419465.34,5.7616438356164,,88.673353191492
6148,005260.OF,银华稳健增利灵活配置混合发起式A,"杨腾,马君,张凯",马君(20171215-至今) 张凯(20210928-至今) 杨腾(20211129-至今),否,混合型基金,灵活配置型基金,26998729.15,5.7945205479452,,92.325090082321
6167,005299.OF,万家成长优选混合A,李文宾,李文宾(20180201-至今),否,混合型基金,灵活配置型基金,1186896570.48,5.6630136986301,,93.987460456965
6178,005335.OF,浙商全景消费混合A,"刘新正,贾腾",倪权生(20171229-20190823) 刘宏达(20171229-20201215) 贾腾(20190731-至今) 刘新正(20210618-至今),否,混合型基金,偏股混合型基金,172459469.02,5.7561643835616,,92.22238204049
11589,020005.OF,国泰金马稳健混合A,"谢泓材,李恒",崔海峰(20040618-20041025) 何江旭(20040618-20080403) 余荣权(20080403-20110127) 程洲(20080403-20140317) 贾成东(20131114-20150225) 王航(20140317-20160617) 杨飞(20160426-20170510) 李恒(20170126-至今) 谢泓材(20230915-至今),否,混合型基金,灵活配置型基金,961983165.1,19.295890410959,,89.193030008442
11591,020010.OF,国泰金牛创新成长混合,程洲,何江旭(20070518-20091202) 范迪钊(20091202-20150126) 程洲(20150126-至今) 姜英(20201218-20220602) 孙家旭(20220602-20230905),否,混合型基金,偏股混合型基金,1140503517.6,16.380821917808,,92.759498917305
11595,020023.OF,国泰事件驱动混合A,林小聪,王航(20110817-20160617) 邱晓华(20160426-20170811) 林小聪(20170619-至今),否,混合型基金,偏股混合型基金,225150798.39,12.128767123288,,85.519552403205
11598,040004.OF,华安宝利配置混合,陈媛,袁蓓(20040824-20080425) 汤礼辉(20050525-20070418) 邓跃辉(20080425-20100319) 沈雪峰(20081011-20100421) 陆从珍(20100421-20150618) 康平(20120530-20130809) 翁启森(20150616-20160921) 刘伟亭(20150925-20180514) 王嘉(20180226-20181112) 陈媛(20181112-至今),否,混合型基金,灵活配置型基金,1448334373.15,19.112328767123,,75.646401984311
11599,040005.OF,华安宏利混合A,王春,尚志民(20060906-20150217) 陈俏宇(20070314-20080213) 汪光成(20080213-20090327) 陈逊(20120530-20140423) 翁启森(20140318-20160921) 施卫平(20140430-20150626) 王春(20151028-至今),否,混合型基金,偏股混合型基金,2185272474.15,17.076712328767,,85.38247367653
11600,040007.OF,华安中小盘成长混合,李欣,刘光华(20070410-20090625) 沈雪峰(20090625-20110830) 於震騋(20110719-20130222) 康平(20120530-20130809) 吴丰树(20130222-20180706) 陈逊(20140103-20150626) 李欣(20180611-至今),否,混合型基金,偏股混合型基金,1586485210.38,16.484931506849,,82.977201606858
11601,040008.OF,华安策略优选混合A,杨明,鲍泓(20070802-20080213) 邓跃辉(20080213-20100319) 张伟(20080213-20100921) 殷鸣(20100920-20130302) 汪光成(20130302-20131029) 杨明(20130605-至今),否,混合型基金,偏股混合型基金,3479841547.53,16.172602739726,,87.494841858587
11602,040011.OF,华安核心优选混合A,"陆秋渊,盛骅",陈俏宇(20081022-20150618) 吴丰树(20110719-20130524) 杨鑫鑫(20130605-20181031) 陆秋渊(20181031-至今) 盛骅(20181031-至今),否,混合型基金,偏股混合型基金,550181490.52,14.947945205479,,94.975244766897
11603,040015.OF,华安动态灵活配置混合A,蒋璆,宋磊(20091222-20120817) 张翥(20091222-20130302) 陈逊(20130302-20150626) 李冠宇(20130408-20140423) 谢振东(20150302-20160921) 蒋璆(20150616-至今),否,混合型基金,灵活配置型基金,1484020930.12,13.780821917808,,79.010909073339
11604,040016.OF,华安行业轮动混合,饶晓鹏,沈雪峰(20100511-20121015) 吴丰树(20121015-20180706) 陈媛(20180611-20190830) 饶晓鹏(20181112-至今),否,混合型基金,偏股混合型基金,506354273.27,13.397260273973,,90.097934687861
11605,040020.OF,华安升级主题混合A,饶晓鹏,陈俏宇(20110422-20150618) 蒋璆(20150616-20160921) 饶晓鹏(20150907-至今),否,混合型基金,偏股混合型基金,337795514.26,12.449315068493,,91.669741524619
11606,040025.OF,华安科技动力混合A,李欣,汪光成(20111220-20131029) 李冠宇(20130408-20141230) 陈逊(20141230-20150626) 谢振东(20150325-20191108) 李欣(20191108-至今),否,混合型基金,偏股混合型基金,1208428365.31,11.786301369863,,84.587169939056
11612,050009.OF,博时新兴成长混合,曾鹏,何肖颉(20070713-20080703) 李培刚(20080702-20130118) 刘彦春(20080702-20110412) 韩茂华(20130109-20150122) 曾鹏(20130118-至今),否,混合型基金,偏股混合型基金,1945779254.7,16.246575342466,,91.969155829853
11613,050010.OF,博时特许价值混合A,曾鹏,陈亮(20080528-20100413) 汤义峰(20100312-20120611) 胡俊敏(20120611-20130913) 赵云阳(20130913-20150209) 黄瑞庆(20150209-20180621) 曾鹏(20180621-至今) 肖瑞瑾(20180621-20210413),否,混合型基金,偏股混合型基金,448204859.04,15.350684931507,,94.210158076915
11616,050018.OF,博时行业轮动混合,陈雷,刘建伟(20101210-20140829) 陈雷(20140829-至今) 王晓冬(20140829-20160120),否,混合型基金,偏股混合型基金,343110107.37,12.813698630137,,94.03910197902
11620,070001.OF,嘉实成长收益混合A,胡涛,窦玉明(20021105-20040810) 孙林(20030124-20070417) 刘志强(20061123-20080722) 刘天君(20070417-20090714) 徐晨光(20090714-20101105) 刘天君(20101105-20130607) 任竞辉(20121217-20130619) 邵秋涛(20130607-20191119) 谢泽林(20151231-20170718) 胡涛(20191119-至今),否,混合型基金,偏股混合型基金,1733745116.56,20.915068493151,,70.909342802499
11621,070002.OF,嘉实增长混合,归凯,刘欣(20030709-20040810) 邵健(20040406-20150708) 张弢(20090116-20100608) 董理(20150708-20160722) 刘美玲(20151231-20171118) 季文华(20171118-20181204) 归凯(20181204-至今),否,混合型基金,偏股混合型基金,2567984525.08,20.241095890411,,68.163291279392
11623,070006.OF,嘉实服务增值行业混合,"牛歌,常蓁",徐轶(20040401-20061222) 孙林(20050610-20070417) 党开宇(20061222-20080320) 陈勤(20080320-20150312) 焦云(20150312-20171123) 陈少平(20170612-20171123) 李帅(20171123-20191119) 常蓁(20191119-至今) 牛歌(20220301-至今),否,混合型基金,灵活配置型基金,1149433310.73,19.509589041096,,81.938403764534
11625,070011.OF,嘉实策略混合,"董福焱,洪流",邵健(20061212-20130607) 党开宇(20061213-20080228) 邹唯(20061213-20080228) 刘熹(20061213-20080228) 邵秋涛(20101125-20120104) 张弢(20120104-20140328) 刘美玲(20131221-20160122) 丁杰人(20140328-20170112) 谢泽林(20160930-20190823) 董福焱(20190823-至今) 洪流(20190928-至今),否,混合型基金,灵活配置型基金,2279710581.91,16.81095890411,,84.40067082673
11628,070017.OF,嘉实量化阿尔法混合,金猛,王永宏(20090320-20100918) 陶羽(20090320-20170701) 张自力(20170701-20180920) 张楠(20180105-20190801) 金猛(20180920-至今),否,混合型基金,偏股混合型基金,124080345.39,14.539726027397,,92.589537721628
11630,070019.OF,嘉实价值优势混合A,谭丽,陈勤(20100607-20141126) 顾义河(20121010-20141126) 翟琳琳(20141126-20171114) 谭丽(20171114-至今),否,混合型基金,偏股混合型基金,1684679200.19,13.323287671233,,93.679201652548
11631,070021.OF,嘉实主题新动力混合,曲盛伟,欧宝林(20101207-20120718) 齐海滔(20120718-20180105) 曲盛伟(20171212-至今),否,混合型基金,偏股混合型基金,896316221.62,12.821917808219,,93.211913884585
11634,070032.OF,嘉实优化红利混合A,常蓁,郭志喜(20120626-20130720) 赵勇(20130720-20140723) 翟琳琳(20140207-20150312) 董理(20150312-20161010) 季文华(20161010-20181011) 常蓁(20181011-至今),否,混合型基金,偏股混合型基金,1944769918.09,11.268493150685,,82.480294410496
11635,070099.OF,嘉实优质企业混合,"刘晗竹,胡涛",刘天君(20071208-20130607) 邵健(20130607-20140820) 刘辉(20140429-20150526) 胡涛(20140820-至今) 刘晗竹(20230919-至今),否,混合型基金,偏股混合型基金,1191333767.22,15.821917808219,,82.503797413852
11640,080007.OF,长盛同鑫行业配置混合A,陈亘斯,蔡宾(20140527-20140909) 田间(20140909-20160217) 吴博文(20160217-20170317) 乔培涛(20160824-20171009) 冯雨生(20170317-20191009) 陈亘斯(20191009-至今),否,混合型基金,灵活配置型基金,18705659.22,9.3506849315068,,90.442974911786
11646,090004.OF,大成精选增值混合A,李博,何光明(20041215-20060121) 曹雄飞(20060121-20070627) 钱辉(20070627-20081218) 张益凡(20081218-20090325) 曹雄飞(20090325-20100810) 刘安田(20100407-20150406) 魏庆国(20150407-20160819) 冯文光(20150723-20161108) 李博(20161104-至今),否,混合型基金,灵活配置型基金,1105218621.74,18.802739726027,,84.2264157742
11649,090009.OF,大成行业轮动混合A,王磊,姚瑢(20090908-20101125) 杨建勋(20101126-20120905) 黄万青(20110713-20130307) 曹雄飞(20130308-20140424) 徐雄晖(20130408-20150522) 支兆华(20150523-20151213) 王磊(20151214-至今) 郭玮羚(20210126-20230602),否,混合型基金,偏股混合型基金,99903573.26,14.068493150685,,74.553049375083
11650,090011.OF,大成核心双动力混合A,苏秉毅,杨建华(20100622-20120727) 孙蓓琳(20120728-20140129) 宋向宇(20140108-20140822) 石国武(20140823-20160308) 张钟玉(20150228-20210902) 苏秉毅(20160304-至今),否,混合型基金,偏股混合型基金,26357885.92,13.282191780822,,94.176261650746
11651,090013.OF,大成竞争优势混合A,徐彦,陈尚前(20140422-20140424) 徐彦(20140425-20180911) 李本刚(20180907-20200113) 周志超(20181226-20200108) 徐彦(20191230-至今),否,混合型基金,偏股混合型基金,3062974298.04,9.4465753424658,,60.474175489926
11652,090015.OF,大成内需增长混合A,张烨,杨丹(20110614-20130717) 李本刚(20120904-20200113) 李博(20150826-20190929) 张烨(20190929-至今),否,混合型基金,偏股混合型基金,220414401.92,12.304109589041,,84.505053577077
11654,090018.OF,大成新锐产业混合A,韩创,刘安田(20120320-20130717) 袁巍(20130408-20140529) 徐雄晖(20140529-20150522) 周德昕(20150526-20171205) 侯春燕(20171201-20190110) 韩创(20190110-至今),否,混合型基金,偏股混合型基金,7691123060.06,11.53698630137,,92.921975525655
11656,090020.OF,大成健康产业混合A,杨挺,苏秉毅(20120828-20140217) 曹雄飞(20140217-20140625) 杨挺(20140626-至今),否,混合型基金,偏股混合型基金,201527637.32,11.095890410959,,93.360688770746
11658,100020.OF,富国天益价值混合A,唐颐恒,张晖(20040615-20050413) 陈戈(20050413-20140415) 李晓铭(20140415-20190812) 许炎(20160824-20190812) 唐颐恒(20190723-至今),否,混合型基金,灵活配置型基金,4263716389.6,19.304109589041,,92.866181549164
11660,100026.OF,富国天合稳健混合,张啸伟,周蔚文(20061115-20110112) 尚鹏岳(20110112-20150609) 汪鸣(20150415-20171229) 杨栋(20150818-20200401) 张啸伟(20151119-至今),否,混合型基金,偏股混合型基金,3151264491.09,16.884931506849,,81.246433082309
11662,100039.OF,富国通胀通缩主题混合A,曹晋,宋小龙(20100512-20110816) 尚鹏岳(20101014-20150609) 赵涛(20110816-20140129) 毕天宇(20150609-20171024) 章旭峰(20150810-20171024) 易智泉(20171017-20190812) 曹晋(20190201-至今),否,混合型基金,偏股混合型基金,474080695.43,13.394520547945,,69.721224522594
11664,100060.OF,富国高新技术产业混合,李元博,王海军(20120627-20151123) 李元博(20151123-至今),否,混合型基金,偏股混合型基金,1366038573.93,11.265753424658,,93.705310378416
11665,100061.OF,富国中国中小盘混合(QDII),张峰,张峰(20120904-至今),否,QDII基金,QDII混合型基金,2948710929.79,11.076712328767,,91.91506389448
11673,110013.OF,易方达科翔混合,陈皓,刘芳洁(20081113-20110101) 付浩(20110101-20140510) 陈皓(20140510-至今),否,混合型基金,偏股混合型基金,5117813270.8,14.887671232877,,88.900381750911
11674,110015.OF,易方达行业领先企业混合,冯波,伍卫(20090326-20110101) 冯波(20100101-至今),否,混合型基金,偏股混合型基金,1306308801.44,14.523287671233,,89.837388486271
11675,110023.OF,易方达医疗保健行业混合A,杨桢霄,李文健(20110128-20150314) 王勇(20150214-20170217) 杨桢霄(20160820-至今),否,混合型基金,偏股混合型基金,5336382152.64,12.679452054795,,93.637347478909
11677,110029.OF,易方达科讯混合,刘健维,侯清濯(20071218-20100911) 宋昆(20100911-20190112) 陈皓(20181211-20220112) 刘健维(20190712-至今),否,混合型基金,偏股混合型基金,2715674546.25,15.794520547945,,90.061883205678
11681,121003.OF,国投瑞银核心企业混合,吉莉,邢修元(20060419-20070201) 康晓云(20060419-20110223) 綦缚鹏(20100423-20130511) 黄顺祥(20110817-20121030) 倪文昊(20130511-20151231) 徐炜哲(20140627-20141213) 于雷(20151121-20191228) 吉莉(20180731-至今),否,混合型基金,偏股混合型基金,853680807.99,17.460273972603,,85.389649608773
